cdscode,county,district,school,latitude,longitude,graduation_rate,low_grad_rate,still_enrolled_rate,chronicabsenteeismrate,unexcused_absences_percent,met_uccsu_grad_reqs_rate,percent__eligible_free_k12,frpm_count_k12,stu_tch_ratio,pct_experienced,cohortstudents,pct_senior_cohort,stu_adm_ratio,grade_retention_ratio,pct_bachelors_plus,stu_psv_ratio,pct_bachelors
38684783830205,San Francisco,San Francisco Unified,Wallenberg (Raoul) Traditional High,37.780171,-122.44575,93.5,0,1.9,14.6,52.6,68.1,0.4308176100628931,303.0,19.1,0.5098039215686274,154.0,0.529874213836478,318.0,1.2836879432624113,0.5098039215686274,224.5,0.3333333333333333
38684783830254,San Francisco,San Francisco Unified,Burton (Phillip and Sala) Academic High,37.720698,-122.40507,91.4,0,1.9,30.5,46.7,69.7,0.5576923076923077,676.0,18.5,0.7195121951219512,267.0,0.5262237762237763,243.4,1.0721649484536082,0.3780487804878049,158.9,0.4329268292682927
38684783830288,San Francisco,San Francisco Unified,Balboa High,37.722073,-122.43985,93.7,0,1.4,22.6,72.9,66.9,0.5459587955625991,759.0,19.9,0.66,284.0,0.49049128367670364,788.8,0.9476923076923077,0.32,515.1,0.43
38684783830403,San Francisco,San Francisco Unified,Marshall (Thurgood) High,37.735717,-122.40188,65.8,1,15.8,47.2,86.2,56.0,0.6197718631178707,333.0,16.2,0.6451612903225806,114.0,0.55893536121673,328.8,1.3275862068965518,0.3548387096774194,80.5,0.3709677419354839
38684783831765,San Francisco,San Francisco Unified,Galileo High,37.803401,-122.42408,88.8,1,3.6,14.7,73.7,69.8,0.5668620138518913,1149.0,20.6,0.7394366197183099,418.0,0.5263718700053277,771.5,1.1556064073226544,0.31690140845070425,208.6,0.4154929577464789
38684783833241,San Francisco,San Francisco Unified,Lincoln (Abraham) High,37.747259,-122.48132,95.6,0,1.1,12.1,57.0,71.6,0.425,918.0,20.4,0.7865853658536586,526.0,0.5166666666666667,417.4,1.0508474576271187,0.3048780487804878,205.3,0.4695121951219512
38684783833407,San Francisco,San Francisco Unified,Lowell High,37.731044,-122.48355,98.7,0,0.0,0.8,28.9,90.9,0.29411764705882354,892.0,21.6,0.7784431137724551,700.0,0.5294117647058824,1657.5,1.1642512077294687,0.2694610778443114,442.0,0.47305389221556887
38684783834082,San Francisco,San Francisco Unified,Mission High,37.761403,-122.42728,76.5,1,6.2,34.1,66.9,68.8,0.5509259259259259,607.0,17.0,0.6911764705882353,260.0,0.5259259259259259,830.8,1.1254901960784314,0.3014705882352941,233.1,0.4632352941176471
38684783834769,San Francisco,San Francisco Unified,O'Connell (John) High,37.759631,-122.41468,83.5,1,3.1,41.1,65.5,35.8,0.6735849056603773,364.0,13.7,0.5277777777777778,97.0,0.5150943396226415,176.7,0.9924242424242424,0.4861111111111111,179.7,0.3194444444444444
38684783839081,San Francisco,San Francisco Unified,Washington (George) High,37.777781,-122.49203,91.3,0,1.0,15.2,53.6,69.4,0.4192456479690522,942.0,23.0,0.7593984962406015,505.0,0.503384912959381,2068.0,1.011764705882353,0.2556390977443609,220.0,0.5263157894736842
39685023932308,San Joaquin,Escalon Unified,Escalon High,37.798639,-120.99427,95.7,0,0.0,4.4,31.4,39.8,0.41604010025062654,365.0,21.6,0.8409090909090909,210.0,0.43734335839599,399.0,0.7478632478632479,0.5227272727272727,270.5,0.18181818181818182
39685693933801,San Joaquin,Lincoln Unified,Lincoln High,38.010567,-121.33939,95.7,0,0.8,9.5,44.6,47.5,0.41952861952861953,1431.0,22.5,0.9319727891156463,635.0,0.48653198653198654,606.1,0.9269882659713168,0.40816326530612246,330.0,0.22448979591836735
39685773933959,San Joaquin,Linden Unified,Linden High,38.021357,-121.08893,97.7,0,0.8,10.5,54.1,55.9,0.4454203262233375,390.0,23.0,0.813953488372093,130.0,0.45545796737766625,590.4,0.6775510204081633,0.3023255813953488,147.6,0.32558139534883723
39685850108225,San Joaquin,Lodi Unified,Ronald E. McNair High,38.040375,-121.29840,84.7,1,1.5,15.5,65.0,35.7,0.6300108342361863,1249.0,19.5,0.911504424778761,413.0,0.5075839653304443,461.5,1.0925925925925926,0.48672566371681414,359.1,0.19469026548672566
39685853930237,San Joaquin,Lodi Unified,Bear Creek High,38.051138,-121.35130,90.9,0,5.4,11.8,46.4,32.7,0.47860304968027545,1157.0,20.5,0.8809523809523809,427.0,0.48106246925725527,508.3,0.9653179190751445,0.46825396825396826,327.9,0.1746031746031746
39685853930443,San Joaquin,Lodi Unified,Middle College High,37.996622,-121.31485,100.0,0,0.0,1.7,20.4,0.0,0.4053156146179402,150.0,27.4,0.8461538461538461,62.0,0.3953488372093023,301.0,0.7191011235955056,0.46153846153846156,240.8,0.07692307692307693
39685853934759,San Joaquin,Lodi Unified,Tokay High,38.108275,-121.28453,91.6,0,0.9,7.8,40.3,5.3,0.5809569840502659,1388.0,20.4,0.8760330578512396,431.0,0.46737554374093765,517.3,0.9099437148217636,0.48760330578512395,304.3,0.1487603305785124
39685853934783,San Joaquin,Lodi Unified,Lodi High,38.134161,-121.29049,92.3,0,0.0,11.2,41.3,35.1,0.4393305439330544,1095.0,20.0,0.8968253968253969,441.0,0.4662947466294747,537.8,0.8,0.5317460317460317,353.8,0.14285714285714285
39685930101576,San Joaquin,Manteca Unified,Weston Ranch High,37.901023,-121.30851,91.4,0,2.0,11.4,37.5,27.0,0.5646203554119548,849.0,19.6,0.8888888888888888,304.0,0.4717285945072698,412.7,0.8305647840531561,0.24691358024691357,386.9,0.4444444444444444
39685930116376,San Joaquin,Manteca Unified,Lathrop High,37.825939,-121.30463,94.8,0,0.6,7.1,24.2,43.4,0.3886255924170616,692.0,22.9,0.8947368421052632,326.0,0.45294515910629657,295.4,0.8352272727272727,0.25263157894736843,351.7,0.3894736842105263
39685933930310,San Joaquin,Manteca Unified,Sierra High,37.793550,-121.24364,98.0,0,0.0,7.4,14.6,36.9,0.2969325153374233,573.0,23.7,0.8829787234042553,296.0,0.4582822085889571,407.5,0.6825396825396826,0.35106382978723405,543.3,0.24468085106382978
39685933932001,San Joaquin,Manteca Unified,East Union High,37.821988,-121.23569,95.0,0,1.2,9.6,30.9,35.1,0.4028031687995125,752.0,21.4,0.8981481481481481,342.0,0.4680073126142596,410.3,0.8615023474178404,0.28703703703703703,328.2,0.3055555555555556
39685933935103,San Joaquin,Manteca Unified,Manteca High,37.797393,-121.21183,94.6,0,1.6,10.9,29.3,36.6,0.46298283261802575,977.0,21.3,0.8407079646017699,367.0,0.48605150214592274,466.0,0.941544885177453,0.30973451327433627,443.8,0.34513274336283184
39686503935756,San Joaquin,Ripon Unified,Ripon High,37.741419,-121.12857,98.2,0,0.0,2.6,15.6,47.7,0.2420443587270974,293.0,21.5,0.8571428571428571,226.0,0.4493731918997107,345.7,0.8461538461538461,0.39285714285714285,345.7,0.32142857142857145
39686760108159,San Joaquin,Stockton Unified,Cesar Chavez High,38.013100,-121.26811,87.8,1,0.0,22.5,54.5,31.7,0.702355460385439,1758.0,23.8,0.8639455782312925,525.0,0.5006423982869379,332.0,0.965034965034965,0.0,233.5,0.47619047619047616
39686763932100,San Joaquin,Stockton Unified,Edison High,37.938392,-121.28867,82.5,1,1.4,31.4,57.4,38.2,0.7885648503453568,2153.0,25.5,0.8657718120805369,567.0,0.4915579432079816,409.4,0.9714285714285714,0.0,295.0,0.40268456375838924
39686763932654,San Joaquin,Stockton Unified,Franklin High,37.972844,-121.23670,80.7,1,0.8,17.9,48.3,23.4,0.7338534893801474,1810.0,22.0,0.894522892597347,493.0,0.45080190723883834,414.0,0.8206429780033841,0.26413324544947525,274.7,0.16666666666666666
39686763937406,San Joaquin,Stockton Unified,Stagg Senior High,37.981731,-121.32241,71.7,1,1.5,33.0,63.8,13.4,0.7725631768953068,1553.0,21.2,0.8148148148148148,396.0,0.4419804022692109,345.3,0.7775551102204409,0.0,306.2,0.4740740740740741
39754990119040,San Joaquin,Tracy Joint Unified,John C. Kimball High,37.733322,-121.47469,88.1,1,0.3,2.1,11.2,46.2,0.28439235040098704,553.0,27.2,0.9027777777777778,344.0,0.45465761875385563,540.3,0.948905109489051,0.4027777777777778,540.3,0.18055555555555555
39754993930302,San Joaquin,Tracy Joint Unified,Merrill F. West High,37.747047,-121.44841,78.9,1,3.0,2.8,22.0,40.5,0.44583147570218457,1123.0,24.0,0.9090909090909091,498.0,0.47659384752563533,560.8,0.872852233676976,0.37272727272727274,358.9,0.19090909090909092
39754993938008,San Joaquin,Tracy Joint Unified,Tracy High,37.741525,-121.41892,84.4,1,1.7,2.7,18.1,45.7,0.3194675540765391,652.0,23.7,0.9111111111111111,423.0,0.5091514143094842,450.8,1.0237529691211402,0.5444444444444444,343.4,0.12222222222222222
39767600128967,San Joaquin,Lammersville Joint Unified,Mountain House High,37.748776,-121.55108,98.3,0,0.0,5.0,19.1,64.7,0.12158054711246201,247.0,24.4,0.8,352.0,0.45592705167173253,398.8,0.7015177065767285,0.3473684210526316,371.1,0.1368421052631579
40687004030755,San Luis Obispo,Atascadero Unified,Atascadero High,35.483940,-120.67107,93.1,0,1.5,40.1,92.7,42.1,0.31290849673202614,565.0,19.3,0.9024390243902439,260.0,0.4673202614379085,408.0,0.7784090909090909,0.4146341463414634,144.0,0.10975609756097561
40687590125328,San Luis Obispo,Lucia Mar Unified,Central Coast New Tech High,35.049080,-120.48541,100.0,0,0.0,4.4,22.6,54.8,0.25691699604743085,106.0,14.3,0.9310344827586207,73.0,0.541501976284585,230.0,1.2131147540983607,0.7586206896551724,123.4,0.06896551724137931
40687594030268,San Luis Obispo,Lucia Mar Unified,Nipomo High,35.052305,-120.48631,91.4,0,1.1,11.3,36.9,46.2,0.5480225988700564,603.0,18.2,0.873015873015873,187.0,0.4711864406779661,285.5,0.8923766816143498,0.5873015873015873,184.4,0.09523809523809523
40687594030557,San Luis Obispo,Lucia Mar Unified,Arroyo Grande High,35.109520,-120.58075,94.6,0,1.3,7.4,39.3,53.4,0.35098700048146364,930.0,20.7,0.9193548387096774,465.0,0.4809821858449687,399.4,0.9320214669051878,0.6048387096774194,190.6,0.07258064516129033
40688094034807,San Luis Obispo,San Luis Coastal Unified,Morro Bay High,35.380082,-120.85726,94.9,0,0.0,6.6,28.9,57.8,0.3399532710280374,422.0,19.1,0.9423076923076923,197.0,0.5163551401869159,428.0,1.2284263959390862,0.4230769230769231,378.1,0.07692307692307693
40688094036703,San Luis Obispo,San Luis Coastal Unified,San Luis Obispo High,35.282415,-120.65256,94.9,0,1.1,8.0,21.6,69.9,0.2334963325183374,505.0,21.5,0.9431818181818182,350.0,0.4834963325183374,409.0,0.8568075117370892,0.3522727272727273,360.7,0.045454545454545456
40688334037008,San Luis Obispo,Shandon Joint Unified,Shandon High,35.655452,-120.37732,95.0,0,0.0,2.3,24.6,10.5,0.6136363636363636,65.0,14.7,0.625,20.0,0.4772727272727273,414.0,0.8,0.25,274.7,0.125
40688414037701,San Luis Obispo,Templeton Unified,Templeton High,35.540800,-120.71064,97.0,0,0.0,2.6,42.9,47.5,0.16052631578947368,125.0,20.6,0.9545454545454546,165.0,0.4473684210526316,380.0,0.8046511627906977,0.25,279.4,0.25
40754574035754,San Luis Obispo,Paso Robles Joint Unified,Paso Robles High,35.616803,-120.67070,91.9,0,4.4,15.6,50.0,31.3,0.44846796657381616,1282.0,22.6,0.9043478260869565,434.0,0.44196843082636955,434.3,0.7687074829931972,0.43478260869565216,269.3,0.16521739130434782
40754654032009,San Luis Obispo,Coast Unified,Coast Union High,35.576350,-121.02798,93.9,0,3.0,4.1,27.3,67.7,0.6086956521739131,109.0,10.6,0.8947368421052632,33.0,0.5527950310559007,414.0,1.2,0.3684210526315789,274.7,0.10526315789473684
41688904132817,San Mateo,Cabrillo Unified,Half Moon Bay High,37.473215,-122.42846,90.1,0,3.0,11.5,30.4,0.0,0.3262752646775746,371.0,21.9,0.8688524590163934,232.0,0.4937439846005775,346.3,1.0666666666666667,0.47540983606557374,296.9,0.06557377049180328
41689244133393,San Mateo,Jefferson Union High,Jefferson High,37.695804,-122.46473,91.7,0,3.2,30.3,43.9,34.3,0.32664526484751205,436.0,19.7,0.8,315.0,0.5409309791332263,311.5,1.3125,0.3333333333333333,155.8,0.22666666666666666
41689244137535,San Mateo,Jefferson Union High,Terra Nova High,37.592477,-122.47565,92.6,0,3.2,7.4,17.4,65.9,0.1778975741239892,134.0,20.3,0.8125,190.0,0.5094339622641509,185.5,0.9731182795698925,0.3541666666666667,148.4,0.2916666666666667
41689244137790,San Mateo,Jefferson Union High,Westmoor High,37.683475,-122.48473,94.1,0,0.6,22.6,48.0,39.9,0.2836166924265842,377.0,20.4,0.868421052631579,357.0,0.5023183925811437,431.3,1.0354838709677419,0.35526315789473684,161.8,0.2631578947368421
41689404135331,San Mateo,La Honda-Pescadero Unified,Pescadero High,37.246810,-122.36383,90.5,0,0.0,0.0,10.0,31.6,0.3780487804878049,34.0,11.1,0.8,21.0,0.5121951219512195,414.0,1.0952380952380953,0.4,274.7,0.1
41690474130217,San Mateo,San Mateo Union High,Aragon High,37.549921,-122.33038,96.3,0,0.7,3.2,24.4,83.5,0.1553784860557769,295.0,22.3,0.9705882352941176,402.0,0.49630051223676724,456.4,0.981651376146789,0.4019607843137255,366.0,0.058823529411764705
41690474130472,San Mateo,San Mateo Union High,Burlingame High,37.582020,-122.34860,96.4,0,0.8,0.5,21.1,78.0,0.11830065359477124,189.0,20.9,0.9565217391304348,359.0,0.5352941176470588,397.4,1.2771428571428571,0.3695652173913043,306.0,0.06521739130434782
41690474130738,San Mateo,San Mateo Union High,Capuchino High,37.609938,-122.40628,89.7,1,7.9,1.1,36.1,68.5,0.2983081032947462,363.0,17.8,0.95,329.0,0.5084594835262689,291.7,1.1961538461538461,0.5,316.3,0.0375
41690474133070,San Mateo,San Mateo Union High,Hillsdale High,37.532228,-122.31511,94.2,0,2.6,0.6,11.4,74.1,0.21311475409836064,381.0,18.1,0.9636363636363636,431.0,0.5088038858530661,433.4,1.0300751879699248,0.2636363636363636,286.4,0.05454545454545454
41690474134557,San Mateo,San Mateo Union High,Mills High,37.593162,-122.38911,97.4,0,0.8,0.5,25.8,65.1,0.1980968858131488,253.0,18.8,0.9066666666666666,265.0,0.5155709342560554,300.3,1.093984962406015,0.41333333333333333,608.4,0.06666666666666667
41690474136370,San Mateo,San Mateo Union High,San Mateo High,37.577190,-122.33103,88.3,1,3.5,0.4,44.4,73.3,0.3499101258238466,618.0,19.9,0.9702970297029703,403.0,0.5020970641102457,476.9,1.1215880893300247,0.2871287128712871,358.9,0.07920792079207921
41690624130993,San Mateo,Sequoia Union High,Carlmont High,37.507579,-122.28908,94.5,0,1.4,4.5,24.0,76.7,0.08514335360556038,202.0,20.7,0.9436619718309859,568.0,0.49782797567332754,575.5,0.9791304347826087,0.0,213.1,0.4014084507042254
41690624133716,San Mateo,Sequoia Union High,Menlo-Atherton High,37.459107,-122.17331,88.5,1,2.7,17.8,38.1,51.3,0.2620441242683476,608.0,17.5,0.9461077844311377,582.0,0.5060783430886988,444.2,1.0891840607210626,0.005988023952095809,185.1,0.3473053892215569
41690624136693,San Mateo,Sequoia Union High,Sequoia High,37.486060,-122.23739,88.9,1,3.0,14.9,44.9,60.0,0.32596401028277633,705.0,17.8,0.9444444444444444,495.0,0.519280205655527,486.3,1.235981308411215,0.006944444444444444,277.9,0.3541666666666667
41690624138053,San Mateo,Sequoia Union High,Woodside High,37.442647,-122.23064,91.5,0,1.0,12.1,37.5,69.9,0.2450255827174531,440.0,15.5,0.9586206896551724,483.0,0.5207504263786242,445.3,1.2213930348258706,0.006896551724137931,251.3,0.31724137931034485
41690704132551,San Mateo,South San Francisco Unified,El Camino High,37.664810,-122.44354,97.7,0,0.0,2.6,23.1,62.1,0.23248145094806266,299.0,19.0,0.47297297297297297,308.0,0.4971145919208574,303.3,1.0100334448160535,0.0,202.2,0.6081081081081081
41690704137279,San Mateo,South San Francisco Unified,South San Francisco High,37.648473,-122.42752,88.7,1,3.2,10.3,24.7,45.6,0.346969696969697,486.0,19.5,0.49333333333333335,282.0,0.4628787878787879,660.0,0.8914956011730205,0.0,264.0,0.5733333333333334
42691464230587,Santa Barbara,Carpinteria Unified,Carpinteria Senior High,34.409446,-119.51755,92.1,0,0.7,4.5,21.1,46.0,0.5103244837758112,461.0,18.3,0.8,151.0,0.5058997050147492,339.0,1.0419161676646707,0.2222222222222222,135.6,0.06666666666666667
42692294230454,Santa Barbara,Lompoc Unified,Cabrillo High,34.712596,-120.47357,98.9,0,0.0,12.4,43.2,49.6,0.2983576642335766,350.0,20.2,0.8939393939393939,269.0,0.4552919708029197,267.8,0.7987616099071208,0.3939393939393939,221.4,0.09090909090909091
42692294233060,Santa Barbara,Lompoc Unified,Lompoc High,34.647066,-120.46374,91.3,0,2.6,16.6,55.2,28.4,0.5339130434782609,970.0,20.1,0.9019607843137255,312.0,0.4301449275362319,352.0,0.6055194805194806,0.46078431372549017,237.9,0.09803921568627451
42693100102285,Santa Barbara,Santa Maria Joint Union High,Pioneer Valley High,34.957381,-120.40031,95.8,0,1.4,3.2,33.5,50.2,0.6745880861850444,2272.0,24.8,0.9025974025974026,553.0,0.47782002534854245,701.3,0.8499399759903962,0.564935064935065,315.6,0.14285714285714285
42693104234613,Santa Barbara,Santa Maria Joint Union High,Ernest Righetti High,34.883110,-120.42088,92.5,0,1.8,3.6,23.9,37.9,0.5293650793650794,1538.0,21.6,0.9136690647482014,493.0,0.48214285714285715,720.0,0.9298245614035088,0.5251798561151079,229.1,0.10071942446043165
42693104236030,Santa Barbara,Santa Maria Joint Union High,Santa Maria High,34.942603,-120.43597,91.3,0,4.5,11.4,55.6,36.3,0.7131198995605775,2335.0,21.8,0.9034090909090909,598.0,0.4701820464532329,531.0,0.908433734939759,0.6079545454545454,245.1,0.09090909090909091
42693284236345,Santa Barbara,Santa Ynez Valley Union High,Santa Ynez Valley Union High,34.608075,-120.09976,95.0,0,0.0,4.8,11.4,51.2,0.24178403755868544,210.0,17.9,0.9090909090909091,220.0,0.460093896713615,426.0,0.8771186440677966,0.2909090909090909,284.0,0.16363636363636364
42750104231205,Santa Barbara,Cuyama Joint Unified,Cuyama Valley High,34.943362,-119.67386,100.0,0,0.0,30.6,81.2,0.0,0.5384615384615384,30.0,13.0,0.8,11.0,0.5,414.0,0.6666666666666666,0.4,274.7,0.4
42767864231726,Santa Barbara,Santa Barbara Unified,Dos Pueblos Senior High,34.438880,-119.88043,95.0,0,2.6,2.5,32.3,65.3,0.3415841584158416,926.0,23.1,0.9159663865546218,501.0,0.49356435643564356,404.0,0.9307116104868914,0.31092436974789917,220.8,0.10084033613445378
42767864235230,Santa Barbara,Santa Barbara Unified,San Marcos Senior High,34.437220,-119.78661,92.1,0,2.4,6.2,45.2,67.1,0.44794794794794796,1130.0,22.0,0.8991596638655462,455.0,0.5025025025025025,403.6,1.0780911062906724,0.29411764705882354,142.0,0.058823529411764705
42767864235727,Santa Barbara,Santa Barbara Unified,Santa Barbara Senior High,34.429632,-119.69778,94.8,0,2.3,4.8,39.3,54.5,0.4628099173553719,1255.0,21.3,0.9140625,519.0,0.5018365472910927,435.6,1.1220472440944882,0.2734375,167.5,0.0625
43694014330239,Santa Clara,Campbell Union High,Leigh High,37.243310,-121.92258,96.6,0,0.0,9.3,25.5,74.9,0.10922467458970006,318.0,23.3,0.9789473684210527,441.0,0.48047538200339557,441.8,0.872651356993737,0.30526315789473685,289.7,0.16842105263157894
43694014330866,Santa Clara,Campbell Union High,Branham High,37.254576,-121.89957,92.9,0,0.9,12.4,27.0,72.6,0.17996870109546165,530.0,23.4,0.9207920792079208,424.0,0.47835159102764735,479.3,0.9627329192546584,0.32673267326732675,479.3,0.15841584158415842
43694014331955,Santa Clara,Campbell Union High,Del Mar High,37.303262,-121.93030,89.3,1,0.6,24.4,45.4,60.8,0.48839071257005606,815.0,19.9,0.9875,326.0,0.48278622898318657,312.3,0.9099378881987578,0.275,416.3,0.125
43694014336137,Santa Clara,Campbell Union High,Prospect High,37.292868,-122.00238,91.3,0,1.2,13.4,31.6,69.6,0.3357615894039735,670.0,22.0,1.0,343.0,0.49072847682119203,314.6,0.9972451790633609,0.36470588235294116,302.0,0.15294117647058825
43694014338505,Santa Clara,Campbell Union High,Westmont High,37.270126,-121.98595,93.0,0,1.5,15.5,28.3,62.6,0.27041420118343196,627.0,23.1,0.9456521739130435,388.0,0.47928994082840237,422.5,0.8222222222222222,0.30434782608695654,338.0,0.11956521739130435
43694274330015,Santa Clara,East Side Union High,Yerba Buena High,37.320791,-121.84831,85.2,1,2.4,11.0,17.4,53.4,0.502944640753828,954.0,23.6,0.912621359223301,466.0,0.5094228504122497,566.0,0.8596491228070176,0.2912621359223301,242.6,0.10679611650485436
43694274330023,Santa Clara,East Side Union High,Santa Teresa High,37.235085,-121.83050,88.5,1,2.6,6.2,25.2,58.6,0.15434380776340112,372.0,23.1,0.9214285714285714,548.0,0.5083179297597042,721.3,0.977859778597786,0.2785714285714286,284.7,0.07142857142857142
43694274330031,Santa Clara,East Side Union High,Independence High,37.370953,-121.85602,87.1,1,6.6,9.8,37.5,54.8,0.37919586868314276,1120.0,23.0,0.9308176100628931,714.0,0.5064551825894504,677.8,1.0382848392036754,0.29559748427672955,301.2,0.11949685534591195
43694274330692,Santa Clara,East Side Union High,Evergreen Valley High,37.325201,-121.77866,94.3,0,0.6,2.2,15.2,70.5,0.15227900552486187,479.0,25.5,0.9447852760736196,773.0,0.5158839779005525,724.0,1.1201780415430267,0.25153374233128833,321.8,0.13496932515337423
43694274332995,Santa Clara,East Side Union High,Andrew P. Hill High,37.291923,-121.83173,78.5,1,9.1,17.4,41.3,35.7,0.49299719887955185,951.0,21.3,0.9032258064516129,460.0,0.5277310924369748,595.0,1.24330900243309,0.27419354838709675,357.0,0.0967741935483871
43694274333639,Santa Clara,East Side Union High,James Lick High,37.368046,-121.83009,81.7,1,7.9,17.6,33.4,41.2,0.47850678733031676,499.0,19.1,0.948051948051948,202.0,0.5,294.7,0.940677966101695,0.2727272727272727,147.3,0.11688311688311688
43694274334900,Santa Clara,East Side Union High,Mt. Pleasant High,37.345646,-121.80948,78.3,1,7.4,12.4,27.7,47.9,0.4546875,671.0,21.2,0.8367346938775511,299.0,0.50234375,426.7,1.2056737588652482,0.23469387755102042,213.3,0.1836734693877551
43694274335204,Santa Clara,East Side Union High,Oak Grove High,37.251575,-121.81892,85.1,1,5.3,12.4,33.4,48.0,0.40086206896551724,701.0,22.7,0.9444444444444444,375.0,0.500615763546798,541.3,1.1466666666666667,0.25925925925925924,324.8,0.12037037037037036
43694274335428,Santa Clara,East Side Union High,William C. Overfelt High,37.330593,-121.82838,75.4,1,9.0,22.9,36.3,42.1,0.48801128349788436,749.0,21.9,0.9,378.0,0.4767277856135402,472.7,0.9853372434017595,0.3,236.3,0.09
43694274335907,Santa Clara,East Side Union High,Piedmont Hills High,37.403788,-121.84899,92.9,0,0.0,4.0,19.8,68.9,0.21761392729134665,470.0,23.0,0.9752066115702479,539.0,0.49615975422427033,651.0,0.9515503875968992,0.3140495867768595,279.0,0.09917355371900827
43694274337903,Santa Clara,East Side Union High,Silver Creek High,37.304331,-121.80831,92.4,0,2.3,6.6,24.6,60.5,0.29686209744013214,806.0,23.9,0.9230769230769231,617.0,0.5016515276630884,807.3,1.1022530329289428,0.3006993006993007,302.8,0.14685314685314685
43694684331799,Santa Clara,Fremont Union High,Cupertino High,37.319663,-122.01041,96.8,0,0.2,3.8,37.4,87.8,0.08823529411764706,188.0,23.8,0.9338235294117647,527.0,0.5417457305502846,405.4,1.1747967479674797,0.2867647058823529,244.8,0.051470588235294115
43694684332474,Santa Clara,Fremont Union High,Fremont High,37.352616,-122.03500,91.1,0,2.1,11.5,54.1,67.9,0.21129326047358835,477.0,22.4,0.9591836734693877,574.0,0.49271402550091076,354.2,1.0380952380952382,0.2585034013605442,237.1,0.10884353741496598
43694684333316,Santa Clara,Fremont Union High,Homestead High,37.336600,-122.04887,96.8,0,0.7,4.0,41.8,78.8,0.11245152951314089,270.0,24.2,0.9436619718309859,595.0,0.5157259801809565,374.4,1.10752688172043,0.23943661971830985,286.2,0.06338028169014084
43694684334421,Santa Clara,Fremont Union High,Lynbrook High,37.300713,-122.00647,97.4,0,0.6,2.2,31.9,91.1,0.049410443571027515,88.0,23.1,0.9576271186440678,531.0,0.5272318921953958,342.5,1.2009925558312655,0.3220338983050847,240.4,0.0423728813559322
43694684334462,Santa Clara,Fremont Union High,Monta Vista High,37.315469,-122.05719,97.4,0,0.3,2.1,37.9,93.9,0.05328983143012507,99.0,24.2,0.9661016949152542,572.0,0.5410549211528004,353.7,1.1832946635730859,0.2796610169491525,248.2,0.0423728813559322
43694840114496,Santa Clara,Gilroy Unified,Dr. TJ Owens Gilroy Early College Academy,36.968352,-121.56335,97.3,0,0.0,0.3,10.5,93.0,0.3391003460207612,130.0,28.0,0.9230769230769231,73.0,0.47750865051903113,289.0,0.9024390243902439,0.3076923076923077,289.0,0.0
43694840118380,Santa Clara,Gilroy Unified,Christopher High,37.038444,-121.60013,92.6,0,1.1,9.3,18.9,57.0,0.31440281030444966,642.0,22.8,0.9148936170212766,377.0,0.468384074941452,569.3,0.9688249400479616,0.3723404255319149,449.5,0.05319148936170213
43694844332839,Santa Clara,Gilroy Unified,Gilroy High,36.997203,-121.57599,87.4,1,2.2,17.3,43.3,54.0,0.4883057615516258,974.0,21.4,0.8350515463917526,358.0,0.4495151169423845,584.3,0.7367256637168141,0.44329896907216493,438.3,0.10309278350515463
43695344334371,Santa Clara,Los Gatos-Saratoga Union High,Los Gatos High,37.221218,-121.97707,97.8,0,0.2,1.1,14.4,82.2,0.06252938410907381,139.0,21.7,0.967479674796748,540.0,0.5119887165021156,425.4,1.092885375494071,0.2845528455284553,272.7,0.07317073170731707
43695344337762,Santa Clara,Los Gatos-Saratoga Union High,Saratoga High,37.267304,-122.02871,97.0,0,0.3,0.8,22.4,87.5,0.04567307692307692,57.0,19.6,0.9770114942528736,338.0,0.5344551282051282,312.0,1.2570422535211268,0.20689655172413793,215.2,0.08045977011494253
43695830102368,Santa Clara,Morgan Hill Unified,Ann Sobrato High,37.158768,-121.66775,96.3,0,0.7,5.4,28.6,66.2,0.25,434.0,26.2,0.8767123287671232,295.0,0.49417098445595853,335.7,0.8944723618090452,0.0,463.2,0.3972602739726027
43695834333951,Santa Clara,Morgan Hill Unified,Live Oak High,37.146484,-121.63401,90.6,0,3.2,12.5,37.1,54.5,0.3621434745030251,466.0,24.1,0.8620689655172413,308.0,0.45030250648228176,413.2,0.7515723270440252,0.0,495.9,0.5517241379310345
43696094334116,Santa Clara,Mountain View-Los Altos Union High,Los Altos High,37.384992,-122.10918,97.5,0,0.0,2.6,27.4,82.5,0.11095505617977527,239.0,18.9,0.9790209790209791,562.0,0.5145131086142322,440.4,1.0694980694980696,0.16783216783216784,201.5,0.03496503496503497
43696094334728,Santa Clara,Mountain View-Los Altos Union High,Mountain View High,37.358192,-122.06863,91.4,0,0.0,3.9,24.3,86.2,0.09930915371329879,241.0,19.0,0.934640522875817,500.0,0.5099309153713298,477.5,1.063157894736842,0.20915032679738563,227.1,0.0457516339869281
43696414332904,Santa Clara,Palo Alto Unified,Henry M. Gunn High,37.399966,-122.13179,97.3,0,0.0,2.4,15.6,91.4,0.08832976445396146,176.0,16.9,0.9387755102040817,487.0,0.5203426124197003,377.4,1.1238317757009346,0.19047619047619047,153.1,0.006802721088435374
43696414335782,Santa Clara,Palo Alto Unified,Palo Alto High,37.437857,-122.15779,95.2,0,0.0,3.3,19.5,91.2,0.08059701492537313,184.0,17.0,0.9594594594594594,540.0,0.5258706467661691,402.0,1.084033613445378,0.25675675675675674,221.6,0.0
